label=GoogleLES build_tabular end-to-end
samples=13373 sample_rate=0.05
format=flat sortedby=count mincount=5

   Count  Overhead File                                                                                                                        Line Function
   23658         0 @Zarr/src/ZArray.jl                                                                                                         121 Zarr.ZArray(s::Zarr.GCStore, mode::String, path::String; fill_as_missing::Bool)
   24461      1824 @JSON/src/parse.jl                                                                                                          181 kwcall(::@NamedTuple{dicttype::UnionAll}, ::typeof(JSON.parse), buf::String, ::Type{Any})
   26464         0 @HTTP/src/Streams.jl                                                                                                        412 closeread(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}})
   32856         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      69 macro expansion
   33378         0 @Base/strings/string.jl                                                                                                      64 String
   33416         0 @Base/task.jl                                                                                                               662 macro expansion
   33518         0 @Base/genericmemory.jl                                                                                                      199 similar
   33518         0 @Base/genericmemory.jl                                                                                                      237 getindex
   33518         0 @HTTP/src/IOExtras.jl                                                                                                       122 readuntil(buf::IOBuffer, find_delimiter::typeof(HTTP.Parsers.find_end_of_header))
   33518         0 @HTTP/src/Connections.jl                                                                                                    241 readuntil(c::HTTP.Connections.Connection{OpenSSL.SSLStream}, f::typeof(HTTP.Parsers.find_end_of_header), sizehint::Int64)
   34174         0 @HTTP/src/Connections.jl                                                                                                    237 readuntil
   34752         0 @Base/array.jl                                                                                                             2934 filter(f::HTTP.Messages.var"#headers##2#headers##3"{String}, a::Vector{Pair{SubString{String}, SubString{String}}})
   35688         0 @Base/boot.jl                                                                                                               647 Array
   36224         0 @HTTP/src/Messages.jl                                                                                                       370 headers(h::Vector{Pair{SubString{String}, SubString{String}}}, k::String)
   36224         0 @HTTP/src/cookies.jl                                                                                                        226 readsetcookies(h::Vector{Pair{SubString{String}, SubString{String}}})
   36318         0 @HTTP/src/Messages.jl                                                                                                       499 writeheaders
   36318         0 @HTTP/src/Streams.jl                                                                                                         85 startwrite(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}})
   37344         0 @HTTP/src/cookiejar.jl                                                                                                      116 setcookies!(jar::HTTP.Cookies.CookieJar, url::URIs.URI, headers::Vector{Pair{SubString{String}, SubString{String}}})
   37344         0 @HTTP/src/clientlayers/CookieRequest.jl                                                                                      43 (::HTTP.CookieRequest.var"#managecookies#cookielayer##0"{HTTP.CookieRequest.var"#managecookies#1#cookielayer##1"{HTTP.RetryRequest.var"#man…
   37566         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      31 streamlayer(stream::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}; iofunction::Nothing, decom…
   40286         0 @Zarr/src/ZArray.jl                                                                                                         120 ZArray
   40286         0 @Zarr/src/ZGroup.jl                                                                                                          52 zopen_noerr(s::Zarr.GCStore, mode::String; consolidated::Bool, path::String, lru::Int64, fill_as_missing::Bool)
   41592      3672 @Base/threadingconstructs.jl                                                                                                518 macro expansion
   48848         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      39 streamlayer(stream::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}; iofunction::Nothing, decom…
   51682       176 @Zarr/src/ZGroup.jl                                                                                                          23 Zarr.ZGroup(s::Zarr.GCStore, mode::String, path::SubString{String}; fill_as_missing::Bool)
   54576     54576 @Base/boot.jl                                                                                                               578 _Task
   62512         0 @Base/task.jl                                                                                                                 5 Task
   63952         0 @OpenSSL/src/ssl.jl                                                                                                         443 unsafe_read(ssl::OpenSSL.SSLStream, buf::Ptr{UInt8}, nbytes::UInt64)
   66376         0 @HTTP/src/Connections.jl                                                                                                    203 unsafe_read(c::HTTP.Connections.Connection{OpenSSL.SSLStream}, p::Ptr{UInt8}, n::UInt64)
   66376         0 @HTTP/src/Streams.jl                                                                                                        266 http_unsafe_read(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}, p::Ptr{UInt8}, n::UInt6…
   66376         0 @HTTP/src/Streams.jl                                                                                                        283 unsafe_read
   66376         0 @Base/io.jl                                                                                                                 890 unsafe_read
   66376         0 @HTTP/src/Streams.jl                                                                                                        317 readbytes!(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}, buf::IOBuffer, n::Int64)
   66544         0 @Zarr/src/ZGroup.jl                                                                                                          17 ZGroup
   66544         0 @Zarr/src/ZGroup.jl                                                                                                          54 zopen_noerr(s::Zarr.GCStore, mode::String; consolidated::Bool, path::SubString{String}, lru::Int64, fill_as_missing::Bool)
   67552         0 @HTTP/src/Messages.jl                                                                                                       538 readheaders(io::HTTP.Connections.Connection{OpenSSL.SSLStream}, message::HTTP.Messages.Response)
   68416     65120 @OpenSSL/src/ssl.jl                                                                                                         449 macro expansion
   68706         0 @Zarr/src/ZGroup.jl                                                                                                          42 kwcall(::@NamedTuple{consolidated::Bool, path::SubString{String}, lru::Int64, fill_as_missing::Bool}, ::typeof(Zarr.zopen_noerr), s::Zarr.G…
   68706         0 @Zarr/src/ZGroup.jl                                                                                                          95 #zopen#82
   68706         0 @Zarr/src/ZGroup.jl                                                                                                          89 kwcall(::@NamedTuple{path::SubString{String}, consolidated::Bool}, ::typeof(Zarr.zopen), s::Zarr.GCStore, mode::String)
   68730        24 @Zarr/src/ZGroup.jl                                                                                                         110 zopen(s::String, mode::String; kwargs::Base.Pairs{Symbol, Bool, Nothing, @NamedTuple{consolidated::Bool}})
   68730         0 @Zarr/src/ZGroup.jl                                                                                                         108 zopen
   68730         0 @MLCondensateDistributions/utils/GoogleLES.jl                                                                               126 load_zarr_simulation(site_id::Int64, month::Int64, experiment::String)
   68826         0 @MLCondensateDistributions/utils/build_training_data.jl                                                                     215 build_tabular(site_id::Int64, month::Int64, experiment::String, output_dir::String; max_timesteps::Int64, timestep_batch_size::Int64, min_h…
   74968         0 @Base/lock.jl                                                                                                               376 macro expansion
   86414         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      21 streamlayer
   86414         0 @HTTP/src/clientlayers/ExceptionRequest.jl                                                                                   14 (::HTTP.ExceptionRequest.var"#exceptions#exceptionlayer##0"{HTTP.ExceptionRequest.var"#exceptions#1#exceptionlayer##1"{typeof(HTTP.StreamRe…
   86414         0 @HTTP/src/clientlayers/ExceptionRequest.jl                                                                                   13 exceptions
   86414         0 @HTTP/src/clientlayers/TimeoutRequest.jl                                                                                     18 (::HTTP.TimeoutRequest.var"#timeouts#timeoutlayer##0"{HTTP.TimeoutRequest.var"#timeouts#1#timeoutlayer##1"{HTTP.ExceptionRequest.var"#excep…
   86414         0 @HTTP/src/clientlayers/TimeoutRequest.jl                                                                                     15 kwcall(::@NamedTuple{readtimeout::Int64, logerrors::Bool, logtag::Nothing, iofunction::Nothing, decompress::Nothing, verbose::Int64, status…
   88718      2304 @HTTP/src/clientlayers/ConnectionRequest.jl                                                                                 122 (::HTTP.ConnectionRequest.var"#connections#connectionlayer##0"{HTTP.ConnectionRequest.var"#connections#1#connectionlayer##1"{HTTP.TimeoutRe…
  125958         0 @HTTP/src/clientlayers/ConnectionRequest.jl                                                                                  60 connections
  125958         0 @Base/error.jl                                                                                                              309 (::Base.var"#46#47"{Base.var"#48#49"{ExponentialBackOff, HTTP.RetryRequest.var"#retrylayer##2#retrylayer##3"{Int64, typeof(HTTP.RetryReques…
  125958         0 @Base/error.jl                                                                                                              304 kwcall(::@NamedTuple{iofunction::Nothing, decompress::Nothing, verbose::Int64, status_exception::Bool}, ::Base.var"#46#47"{Base.var"#48#49"…
  126128         0 @HTTP/src/Messages.jl                                                                                                       441 appendheader(m::HTTP.Messages.Response, header::Pair{SubString{String}, SubString{String}})
  127110      1152 @HTTP/src/clientlayers/RetryRequest.jl                                                                                       75 (::HTTP.RetryRequest.var"#manageretries#retrylayer##0"{HTTP.RetryRequest.var"#manageretries#1#retrylayer##1"{HTTP.ConnectionRequest.var"#co…
  131064         0 @HTTP/src/Messages.jl                                                                                                       552 parse_header_fields!(bytes::SubString{String}, m::HTTP.Messages.Response)
  131064         0 @HTTP/src/Messages.jl                                                                                                       540 readheaders(io::HTTP.Connections.Connection{OpenSSL.SSLStream}, message::HTTP.Messages.Response)
  138326         0 @HTTP/src/clientlayers/RetryRequest.jl                                                                                       30 manageretries
  138326         0 @HTTP/src/clientlayers/CookieRequest.jl                                                                                      42 (::HTTP.CookieRequest.var"#managecookies#cookielayer##0"{HTTP.CookieRequest.var"#managecookies#1#cookielayer##1"{HTTP.RetryRequest.var"#man…
  148328         0 @Base/array.jl                                                                                                             1292 _push!
  148328         0 @Base/array.jl                                                                                                             1289 push!
  151688         0 @Base/array.jl                                                                                                             1067 array_new_memory
  158309         0 @Base/array.jl                                                                                                             1148 (::Base.var"#_growend!##0#_growend!##1"{Vector{Pair{SubString{String}, SubString{String}}}, Int64, Int64, Int64, Int64, Int64, Memory{Pair{…
  158309         0 @Base/array.jl                                                                                                             1131 _growend!
  187995         0 @HTTP/src/clientlayers/CookieRequest.jl                                                                                      19 managecookies
  187995         0 @HTTP/src/clientlayers/HeadersRequest.jl                                                                                     71 (::HTTP.HeadersRequest.var"#defaultheaders#headerslayer##0"{HTTP.HeadersRequest.var"#defaultheaders#1#headerslayer##1"{HTTP.CookieRequest.v…
  198616         0 @HTTP/src/Streams.jl                                                                                                        159 startread(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}})
  199352         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      56 macro expansion
  216783         0 @HTTP/src/clientlayers/HeadersRequest.jl                                                                                     14 defaultheaders
  216783         0 @HTTP/src/clientlayers/RedirectRequest.jl                                                                                    25 (::HTTP.RedirectRequest.var"#redirects#redirectlayer##0"{HTTP.RedirectRequest.var"#redirects#1#redirectlayer##1"{HTTP.HeadersRequest.var"#d…
  228303         0 @HTTP/src/clientlayers/RedirectRequest.jl                                                                                    14 redirects
  228303         0 @HTTP/src/clientlayers/MessageRequest.jl                                                                                     35 (::HTTP.MessageRequest.var"#makerequest#messagelayer##0"{HTTP.MessageRequest.var"#makerequest#1#messagelayer##1"{HTTP.RedirectRequest.var"#…
  243938         0 @Zarr/src/Storage/Storage.jl                                                                                                 77 getindex
  243938         0 @Zarr/src/Storage/Storage.jl                                                                                                156 (::Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel{Pair{CartesianIndex{1}, Union{Nothing, Vector{UInt8}}}}, String})(ii::Car…
  249018         0 @Base/asyncmap.jl                                                                                                            96 (::Base.var"#938#939"{Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel{Pair{CartesianIndex{1}, Union{Nothing, Vector{UInt8}}}…
  251458      2440 @Base/asyncmap.jl                                                                                                           230 (::Base.var"#start_worker_task!##0#start_worker_task!##1"{Base.var"#938#939"{Zarr.var"#read_items!##0#read_items!##1"{Zarr.GCStore, Channel…
  252572         0 @HTTP/src/clientlayers/MessageRequest.jl                                                                                     24 makerequest
  256233         0 @Zarr/src/Storage/Storage.jl                                                                                                 78 getindex
  259922         0 @Zarr/src/Storage/gcstore.jl                                                                                                 80 getindex(s::Zarr.GCStore, k::String)
  260012         0 @HTTP/src/HTTP.jl                                                                                                           465 request(stack::HTTP.MessageRequest.var"#makerequest#messagelayer##0"{HTTP.MessageRequest.var"#makerequest#1#messagelayer##1"{HTTP.RedirectR…
  260620       608 @HTTP/src/HTTP.jl                                                                                                           463 kwcall(::@NamedTuple{status_exception::Bool}, ::typeof(HTTP.request), stack::Function, method::String, url::String, h::Dict{String, String}…
  260620         0 @HTTP/src/HTTP.jl                                                                                                           323 #request#21
  260620         0 @HTTP/src/HTTP.jl                                                                                                           321 request
 5167128         0 @Base/boot.jl                                                                                                               604 new_as_memoryref
 5169280         0 @Base/multidimensional.jl                                                                                                   968 _unsafe_getindex(::IndexLinear, ::Array{Float32, 4}, ::UnitRange{Int64}, ::UnitRange{Int64}, ::UnitRange{Int64}, ::UnitRange{Int64})
 5169280         0 @Base/multidimensional.jl                                                                                                   956 _getindex
 5169280         0 @Base/abstractarray.jl                                                                                                     1342 getindex
 5169280         0 @Zarr/src/ZArray.jl                                                                                                         290 uncompress_to_output!(aout::Array{Float32, 4}, output_base_offsets::NTuple{4, Int64}, z::Zarr.ZArray{Float32, 4, Zarr.BloscCompressor, Zarr…
 5169560      2432 @Base/boot.jl                                                                                                               657 Array
 5169560         0 @Base/boot.jl                                                                                                               663 Array
 5170752         0 @Base/array.jl                                                                                                              377 similar
 5172992         0 @Zarr/src/ZArray.jl                                                                                                         190 readblock!(aout::Array{Float32, 4}, z::Zarr.ZArray{Float32, 4, Zarr.BloscCompressor, Zarr.GCStore}, r::CartesianIndices{4, NTuple{4, UnitRa…
 5174320         0 @Zarr/src/ZArray.jl                                                                                                         259 readblock!
 5174320         0 @DiskArrays/src/indexing.jl                                                                                                 294 readblock_checked!
 5174320         0 @DiskArrays/src/indexing.jl                                                                                                 106 getindex_disk_nobatch!(out::Nothing, a::Zarr.ZArray{Float32, 1, Zarr.BloscCompressor, Zarr.GCStore}, i::Tuple{Colon})
 5174320         0 @DiskArrays/src/indexing.jl                                                                                                  69 getindex_disk!(out::Nothing, a::Zarr.ZArray{Float32, 1, Zarr.BloscCompressor, Zarr.GCStore}, i::Function)
 5174352         0 @MLCondensateDistributions/utils/build_training_data.jl                                                                     137 _load_googleles_cache(ds::Zarr.ZGroup{Zarr.GCStore}, timestep_range::UnitRange{Int64})
 5174352         0 @MLCondensateDistributions/utils/build_training_data.jl                                                                     283 build_tabular(site_id::Int64, month::Int64, experiment::String, output_dir::String; max_timesteps::Int64, timestep_batch_size::Int64, min_h…
 5174416        48 @DiskArrays/src/indexing.jl                                                                                                  58 getindex_disk
 5174432        16 @DiskArrays/src/indexing.jl                                                                                                 312 getindex(a::Zarr.ZArray{Float32, 1, Zarr.BloscCompressor, Zarr.GCStore}, i::Function)
 5202798         0 @Base/abstractarray.jl                                                                                                      822 similar
 5243913         0 @MLCondensateDistributions/utils/build_training_data.jl                                                                     211 build_tabular
 5243913         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   159 #_profile_pipeline##0
 5243913         0 @Profile/src/Allocs.jl                                                                                                       82 macro expansion
 5243913         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   173 (::var"#_profile_pipeline##2#_profile_pipeline##3"{var"#_profile_pipeline##0#_profile_pipeline##1"{String}})()
 5243913         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   133 _print_alloc_profile(label::String, f::var"#_profile_pipeline##2#_profile_pipeline##3"{var"#_profile_pipeline##0#_profile_pipeline##1"{Stri…
 5243913         0 /home/jbenjami/Research_Schneider/CliMA/MLCondensateDistributions/experiments/amip_baseline/profile_googleles_pipeline.jl   155 _profile_pipeline()
 5243913         0 @Base/boot.jl                                                                                                               489 eval(m::Module, e::Any)
 5243913         0 @Base/loading.jl                                                                                                           2870 include_string(mapexpr::typeof(identity), mod::Module, code::String, filename::String)
 5243913         0 @Base/loading.jl                                                                                                           2930 _include(mapexpr::Function, mod::Module, _path::String)
 5243913         0 @Base/Base.jl                                                                                                               307 include(mapexpr::Function, mod::Module, _path::String)
 5243913         0 @Base/Base.jl                                                                                                               308 (::Base.IncludeInto)(fname::String)
 5243913         0 @Base/client.jl                                                                                                             283 exec_options(opts::Base.JLOptions)
 5243913         0 @Base/client.jl                                                                                                             550 _start()
 5411171   5411171 @Base/boot.jl                                                                                                               588 GenericMemory
83634650         0 @Base/stream.jl                                                                                                             618 alloc_request
83634650         0 @HTTP/src/Streams.jl                                                                                                        288 _alloc_request
83634650         0 @HTTP/src/Streams.jl                                                                                                        315 readbytes!(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}, buf::IOBuffer, n::Int64)
83649967         0 @Base/iobuffer.jl                                                                                                           544 _resize!(io::IOBuffer, new_size::Int64, exact::Bool)
83649967         0 @Base/iobuffer.jl                                                                                                           654 ensureroom_slowpath(io::IOBuffer, nshort::UInt64, available_bytes::Int64)
83649967         0 @Base/iobuffer.jl                                                                                                           611 ensureroom
83651335         0 @Base/iobuffer.jl                                                                                                           296 _similar_data
83697817         0 @Base/iobuffer.jl                                                                                                           167 StringMemory
83700367  83700367 @Base/strings/string.jl                                                                                                     109 _string_n
83701026         0 @HTTP/src/Streams.jl                                                                                                        343 readall!(http::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}, buf::IOBuffer)
83704610         0 @HTTP/src/Streams.jl                                                                                                        329 read
83704610         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                     177 readbody!(stream::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}, res::HTTP.Messages.Response,…
83704890         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                     150 readbody(stream::HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream}}, res::HTTP.Messages.Response, …
83704890         0 @HTTP/src/clientlayers/StreamRequest.jl                                                                                      61 macro expansion
83938842         0 @ConcurrentUtilities/src/ConcurrentUtilities.jl                                                                              10 (::HTTP.StreamRequest.var"#6#7"{Nothing, Nothing, HTTP.Streams.Stream{HTTP.Messages.Response, HTTP.Connections.Connection{OpenSSL.SSLStream…
Total snapshots: 13373
Total bytes: 89456813
